MSN,YYYYMM,Description,Unit,Category,Pred
NNEIEUS,199809,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.001
NNEIEUS,199810,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.717
NNEIEUS,199811,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,13.503
NNEIEUS,199812,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,14.352
NNEIEUS,199813,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,248.035
NNEIEUS,199901,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,14.844
NNEIEUS,199902,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,12.626
NNEIEUS,199903,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,17.173
NNEIEUS,199904,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.273
NNEIEUS,199905,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.68
NNEIEUS,199906,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.964
NNEIEUS,199907,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.347
NNEIEUS,199908,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.139
NNEIEUS,199909,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.362
NNEIEUS,199910,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.917
NNEIEUS,199911,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,14.218
NNEIEUS,199912,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,14.514
NNEIEUS,199913,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,260.092
NNEIEUS,200001,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,17.571
NNEIEUS,200002,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,15.405
NNEIEUS,200003,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.158
NNEIEUS,200004,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.809
NNEIEUS,200005,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.502
NNEIEUS,200006,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.36
NNEIEUS,200007,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.422
NNEIEUS,200008,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.859
NNEIEUS,200009,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.159
NNEIEUS,200010,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.687
NNEIEUS,200011,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,16.636
NNEIEUS,200012,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,17.25
NNEIEUS,200013,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,280.849
NNEIEUS,200101,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.459
NNEIEUS,200102,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,16.972
NNEIEUS,200103,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.676
NNEIEUS,200104,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.849
NNEIEUS,200105,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.515
NNEIEUS,200106,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.712
NNEIEUS,200107,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.358
NNEIEUS,200108,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.225
NNEIEUS,200109,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.639
NNEIEUS,200110,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.251
NNEIEUS,200111,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.988
NNEIEUS,200112,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.894
NNEIEUS,200113,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,289.589
NNEIEUS,200201,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.588
NNEIEUS,200202,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.58
NNEIEUS,200203,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.932
NNEIEUS,200204,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.825
NNEIEUS,200205,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.122
NNEIEUS,200206,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.722
NNEIEUS,200207,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,39.565
NNEIEUS,200208,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,38.694
NNEIEUS,200209,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.667
NNEIEUS,200210,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.843
NNEIEUS,200211,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.961
NNEIEUS,200212,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.432
NNEIEUS,200213,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,305.968
NNEIEUS,200301,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.748
NNEIEUS,200302,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.157
NNEIEUS,200303,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.593
NNEIEUS,200304,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.097
NNEIEUS,200305,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.338
NNEIEUS,200306,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.597
NNEIEUS,200307,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.14
NNEIEUS,200308,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.02
NNEIEUS,200309,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.382
NNEIEUS,200310,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.15
NNEIEUS,200311,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.858
NNEIEUS,200312,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.205
NNEIEUS,200313,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,278.348
NNEIEUS,200401,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,19.642
NNEIEUS,200402,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.297
NNEIEUS,200403,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.383
NNEIEUS,200404,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.145
NNEIEUS,200405,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.324
NNEIEUS,200406,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.659
NNEIEUS,200407,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.073
NNEIEUS,200408,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,33.264
NNEIEUS,200409,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.737
NNEIEUS,200410,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.87
NNEIEUS,200411,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.425
NNEIEUS,200412,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.02
NNEIEUS,200413,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,296.849
NNEIEUS,200501,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.948
NNEIEUS,200502,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,17.984
NNEIEUS,200503,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.007
NNEIEUS,200504,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.223
NNEIEUS,200505,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.001
NNEIEUS,200506,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,32.282
NNEIEUS,200507,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,42.233
NNEIEUS,200508,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,43.005
NNEIEUS,200509,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,31.368
NNEIEUS,200510,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.6
NNEIEUS,200511,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,20.288
NNEIEUS,200512,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.096
NNEIEUS,200513,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,319.112
NNEIEUS,200601,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,17.316
NNEIEUS,200602,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,18.825
NNEIEUS,200603,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.129
NNEIEUS,200604,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.163
NNEIEUS,200605,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.433
NNEIEUS,200606,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.204
NNEIEUS,200607,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,46.941
NNEIEUS,200608,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,45.669
NNEIEUS,200609,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.784
NNEIEUS,200610,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.661
NNEIEUS,200611,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,21.556
NNEIEUS,200612,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.528
NNEIEUS,200613,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,338.244
NNEIEUS,200701,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.354
NNEIEUS,200702,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.131
NNEIEUS,200703,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,22.6
NNEIEUS,200704,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.617
NNEIEUS,200705,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.554
NNEIEUS,200706,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.118
NNEIEUS,200707,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,41.3
NNEIEUS,200708,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,52.659
NNEIEUS,200709,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.094
NNEIEUS,200710,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,32.8
NNEIEUS,200711,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.335
NNEIEUS,200712,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.056
NNEIEUS,200713,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,371.674
NNEIEUS,200801,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.901
NNEIEUS,200802,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,23.864
NNEIEUS,200803,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.045
NNEIEUS,200804,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.512
NNEIEUS,200805,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.814
NNEIEUS,200806,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.133
NNEIEUS,200807,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,42.466
NNEIEUS,200808,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,41.429
NNEIEUS,200809,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,32.722
NNEIEUS,200810,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.609
NNEIEUS,200811,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.86
NNEIEUS,200812,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.897
NNEIEUS,200813,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,362.32
NNEIEUS,200901,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.449
NNEIEUS,200902,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.603
NNEIEUS,200903,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.097
NNEIEUS,200904,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.465
NNEIEUS,200905,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,27.918
NNEIEUS,200906,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.82
NNEIEUS,200907,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,42.156
NNEIEUS,200908,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,45.538
NNEIEUS,200909,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.387
NNEIEUS,200910,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.099
NNEIEUS,200911,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.776
NNEIEUS,200912,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.204
NNEIEUS,200913,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,372.585
NNEIEUS,201001,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.537
NNEIEUS,201002,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.952
NNEIEUS,201003,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,24.705
NNEIEUS,201004,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,25.479
NNEIEUS,201005,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.234
NNEIEUS,201006,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,38.131
NNEIEUS,201007,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,48.489
NNEIEUS,201008,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,50.968
NNEIEUS,201009,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.642
NNEIEUS,201010,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.811
NNEIEUS,201011,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.843
NNEIEUS,201012,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.528
NNEIEUS,201013,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,399.392
NNEIEUS,201101,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.188
NNEIEUS,201102,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.152
NNEIEUS,201103,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,26.043
NNEIEUS,201104,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,28.164
NNEIEUS,201105,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.881
NNEIEUS,201106,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,37.765
NNEIEUS,201107,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,50.694
NNEIEUS,201108,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,49.767
NNEIEUS,201109,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.941
NNEIEUS,201110,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,31.04
NNEIEUS,201111,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,29.308
NNEIEUS,201112,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,33.18
NNEIEUS,201113,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,409.184
NNEIEUS,201201,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,35.11
NNEIEUS,201202,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.877
NNEIEUS,201203,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.456
NNEIEUS,201204,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,38.626
NNEIEUS,201205,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,43.922
NNEIEUS,201206,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,47.572
NNEIEUS,201207,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,58.49
NNEIEUS,201208,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,54.282
NNEIEUS,201209,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,43.384
NNEIEUS,201210,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.176
NNEIEUS,201211,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,31.355
NNEIEUS,201212,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,32.434
NNEIEUS,201213,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,492.726
NNEIEUS,201301,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.294
NNEIEUS,201302,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.857
NNEIEUS,201303,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,32.778
NNEIEUS,201304,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,30.64
NNEIEUS,201305,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,33.337
NNEIEUS,201306,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,39.974
NNEIEUS,201307,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,49.416
NNEIEUS,201308,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,48.842
NNEIEUS,201309,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,40.751
NNEIEUS,201310,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,34.547
NNEIEUS,201311,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,32.614
NNEIEUS,201312,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,36.308
NNEIEUS,201313,Natural Gas Electric Power Sector CO2 Emissions,Million Metric Tons,2,444.416
